,m (g),r (cm),rho (g cm-3),T (K),P (dyne cm-2),l (erg s-1),epsilon (erg g-1 s-1),epsilon_pp (erg g-1 s-1),epsilon_CNO (erg g-1 s-1),kappa (cm2 g-1),del_ad,del_rad,del,nature of energy transport
332,7.278384770271303e+32,15515723280.556564,30.702289183631354,9067410.83462075,3.734126936009544e+16,2.9404868801704857e+33,0.843870639042992,0.8438547174636994,1.5921579292585373e-05,2.9592608083753023,0.39945378623304834,0.26047957117257065,0.26047957117257065,radiative
333,7.300307615958301e+32,15539310246.05188,30.61355931577477,9058170.073016688,3.7195404808480056e+16,2.9423270766825134e+33,0.837349483726741,0.8373339866706782,1.5497056062850415e-05,2.9633462031616107,0.39945387590348963,0.2602614681213151,0.2602614681213151,radiative
334,7.3222304616453e+32,15562892082.433601,30.524990067024365,9048938.762186382,3.704999393993985e+16,2.9441529513688956e+33,0.8308745561333932,0.8308594724549592,1.5083678434043078e-05,2.96743318012663,0.3994539638449795,0.2600433517691301,0.2600433517691301,radiative
335,7.344153307332298e+32,15586468985.697369,30.436581037643254,9039716.857815668,3.690503515471692e+16,2.9459646090810744e+33,0.8244455343898317,0.8244308532329488,1.4681156882880792e-05,2.971521741823942,0.3994540500558334,0.2598252199813102,0.2598252199813102,radiative
336,7.366076153019296e+32,15610041152.402214,30.348331827535773,9030504.315857979,3.676052685901083e+16,2.947762154038107e+33,0.8180620990121128,0.8180478098027427,1.4289209370068239e-05,2.975611890581791,0.3994541345342521,0.25960707058357885,0.25960707058357885,radiative
337,7.387998998706294e+32,15633608779.67055,30.260242036270835,9021301.09253435,3.661646746497866e+16,2.9495456898266716e+33,0.8117239328864899,0.8117100253253433,1.3907561146602372e-05,2.9797036285000633,0.3994542172783245,0.25938890136127624,0.25938890136127624,radiative
338,7.409921844393292e+32,15657172065.188173,30.172311263105268,9012107.144333415,3.647285539073493e+16,2.951315319401063e+33,0.8054307212506024,0.8054171853060373,1.3535944565125297e-05,2.9837969574472774,0.3994542982860266,0.2591707100585659,0.2591707100585659,radiative
339,7.43184469008029e+32,15680731207.204266,30.084539107007174,9002922.428011408,3.632968906035167e+16,2.9530711450831944e+33,0.7991821516748173,0.7991689775759211,1.3174098896195035e-05,2.9878918790575932,0.3994543775552199,0.25895249437765516,0.25895249437765516,radiative
340,7.453767535767288e+32,15704286404.531395,29.996925166679432,8993746.90059216,3.618696690385842e+16,2.9548132685625975e+33,0.7929779140437184,0.792965092273569,1.2821770149338166e-05,2.9919883947277697,0.3994544550836511,0.25873425197802974,0.25873425197802974,radiative
341,7.475690381454286e+32,15727837856.545511,29.909469040583065,8984580.519367104,3.604468735724214e+16,2.9565417908964217e+33,0.7868177005377455,0.7868052218268466,1.247871089876735e-05,2.9960865056141257,0.3994545308689535,0.25851598047569974,0.25851598047569974,radiative
342,7.497613227141284e+32,15751385763.185951,29.822170326960833,8975423.241895275,3.5902848862447356e+16,2.958256812509434e+33,0.78070120561498,0.7806890609348663,1.2144680113630103e-05,3.00018621262954,0.39945460490864404,0.258297677442467,0.258297677442467,radiative
343,7.519536072828283e+32,15774930324.955435,29.735028623860707,8966275.026003303,3.5761449867376016e+16,2.959958433194021e+33,0.7746281259930803,0.7746163065500876,1.1819442992679435e-05,3.004287516440302,0.39945467720012356,0.25807934040519254,0.25807934040519254,radiative
344,7.541458918515282e+32,15798471742.920067,29.648043529159498,8957135.829785416,3.5620488825887572e+16,2.9616467521101866e+33,0.7685981606313763,0.7685866578605731,1.1502770803243537e-05,3.0083904174631235,0.3994547477406773,0.25786096684509213,0.25786096684509213,radiative
345,7.56338176420228e+32,15822010218.709335,29.56121464058644,8948005.61160345,3.5479964197798984e+16,2.9633218677855525e+33,0.7626110107130698,0.7625998162723454,1.119444072438287e-05,3.0124949158620113,0.39945481652747333,0.25764255419703397,0.25764255419703397,radiative
346,7.585304609889278e+32,15845545954.516115,29.47454155574689,8938884.330086831,3.533987444888467e+16,2.964983878115359e+33,0.7566663796276377,0.7566554853919436,1.0894235694127585e-05,3.0166010115451893,0.3994548835575624,0.25742409984885606,0.25742409984885606,radiative
347,7.607227455576276e+32,15869079153.096663,29.388023872145958,8929771.94413259,3.5200218050876536e+16,2.9666328803624635e+33,0.7507639729533083,0.7507533710090476,1.0601944260683818e-05,3.0207087041619634,0.3994549488278777,0.2572056011406898,0.2572056011406898,radiative
348,7.629150301263274e+32,15892610017.770622,29.30166118721231,8920668.41290536,3.5060993481463988e+16,2.9682689711573436e+33,0.7449034984397468,0.7448931810793092,1.0317360437505912e-05,3.0248179930996515,0.39945501233523384,0.2569870553643058,0.2569870553643058,radiative
349,7.651073146950273e+32,15916138752.42102,29.21545309832191,8911573.695837365,3.4922199224293904e+16,2.9698922464980934e+33,0.73908466599083,0.7390746257072679,1.004028356213503e-05,3.028928877480397,0.39945507407632524,0.2567684597624612,0.2567684597624612,radiative
350,7.67299599263727e+32,15939665561.49427,29.12939920282184,8902487.752628436,3.4783833768970652e+16,2.971502801750426e+33,0.7333071876475794,0.7332974171294208,9.770518158702429e-06,3.03304135615807,0.3994551340477292,0.2565498115282684,0.2565498115282684,radiative
351,7.694918838324269e+32,15963190650.000164,29.04349909805417,8893410.543246001,3.464589561105609e+16,2.973100731647671e+33,0.7275707775712434,0.7275612696974394,9.507873804002581e-06,3.037155427715099,0.3994551922459011,0.25633110780457125,0.25633110780457125,radiative
352,7.716841684011267e+32,15986714223.511885,28.957752381379816,8884342.027925087,3.4508383252069544e+16,2.974686130290778e+33,0.721875152026485,0.721865899861488,9.252164997044003e-06,3.0412710904592837,0.399455248667177,0.25611234568333235,0.25611234568333235,radiative
353,7.738764529698265e+32,16010236488.165997,28.872158650202536,8875282.167168321,3.437129519948786e+16,2.9762590911483146e+33,0.7162200293647475,0.7162110261537155,9.003211031981071e-06,3.0453883424206625,0.39945530330777124,0.2558935222050389,0.2558935222050389,radiative
354,7.760687375385263e+32,16033757650.662453,28.786717501992822,8866230.92174593,3.423462996674533e+16,2.9778197070564653e+33,0.7106051300077055,0.7105963691718312,8.760835874346578e-06,3.0495071813482815,0.39945535616377637,0.2556746343581111,0.2556746343581111,radiative
355,7.782610221072261e+32,16057277918.264582,28.701428534312004,8857188.25269574,3.409838607323375e+16,2.9793680702190337e+33,0.7050301764308924,0.7050216515628519,8.524868040491242e-06,3.0536276047070214,0.39945540723116335,0.2554556790783306,0.2554556790783306,radiative
356,7.804533066759259e+32,16080797498.799107,28.616291344836238,8848154.121323178,3.396256204430241e+16,2.980904272207441e+33,0.6994948931474366,0.6994865980069565,8.295140480149195e-06,3.05774960967437,0.39945545650577985,0.255236653248274,0.255236653248274,radiative
357,7.826455912446257e+32,16104316600.656128,28.531305531380664,8839128.489201268,3.3827156411258064e+16,2.982428403960726e+33,0.693999006691928,0.693990935201466,8.071490462048006e-06,3.061873193137202,0.39945550398335045,0.2550175536967627,0.2550175536967627,radiative
358,7.848378758133255e+32,16127835432.789133,28.446470691923494,8830111.318170635,3.3692167711364972e+16,2.983940555785548e+33,0.6885422456044255,0.688534391844963,7.853759462482754e-06,3.0659983516885694,0.39945554965947555,0.2547983771983234,0.2547983771983234,radiative
359,7.870301603820255e+32,16151354204.714996,28.361786424630218,8821102.570339505,3.355759448784486e+16,2.9854408173561814e+33,0.6831243404145896,0.6831166986215328,7.641793056776074e-06,3.070125081624422,0.39945559352963117,0.25457912047265563,0.25457912047265563,radiative
360,7.892224449507253e+32,16174873126.513973,28.277252327877846,8812102.2080837,3.342343528987696e+16,2.9869292777145206e+33,0.6777450236259384,0.6777375881851249,7.43544081354976e-06,3.0742533789403605,0.3994556355891688,0.25435978018411476,0.25435978018411476,radiative
361,7.914147295194251e+32,16198392408.829702,28.192868000279134,8803110.194046644,3.3289688672597976e+16,2.9884060252700776e+33,0.6724040297002294,0.6723967951440376,7.234556191733616e-06,3.0783832393283945,0.39945567583331293,0.2541403529412073,0.2541403529412073,radiative
362,7.93607014088125e+32,16221912262.869213,28.10863304070693,8794126.491139363,3.3156353197102104e+16,2.989871147799983e+33,0.667101095041986,0.6670940560455457,7.038996440241434e-06,3.082514658173628,0.3994557142571632,0.2539208352960905,0.2539208352960905,radiative
363,7.957992986568247e+32,16245432900.402912,28.0245470483185,8785151.062540475,3.3023427430441016e+16,2.9913247324489846e+33,0.661835957983104,0.6618291093606038,6.848622500241545e-06,3.086647630550994,0.39945575085569185,0.25370122374409093,0.25370122374409093,radiative
364,7.979915832255246e+32,16268954533.764597,27.940609622579913,8776183.871696208,3.2890909945623864e+16,2.992766865729449e+33,0.6566083587676443,0.6566016954687344,6.66329890995721e-06,3.090782151221937,0.39945578562374323,0.2534815147232267,0.2534815147232267,radiative
365,8.001838677942244e+32,16292477375.851444,27.85682036329056,8767224.882320378,3.275879932161732e+16,2.99419763352136e+33,0.6514180395366881,0.6514115566429761,6.482893711929654e-06,3.0949182146311323,0.3994558185560338,0.2532617046137485,0.2532617046137485,radiative
366,8.023761523629242e+32,16316001640.124018,27.77317887060752,8758274.058394408,3.2627094143345504e+16,2.995617121072322e+33,0.6462647443133558,0.6462584370349931,6.307278362678086e-06,3.09905581490313,0.3994558496471519,0.2530417897376821,0.2530417897376821,radiative
367,8.04568436931624e+32,16339527540.606266,27.689684745070146,8749331.364167321,3.2495793001690036e+16,2.997025412997554e+33,0.6411482189879253,0.6411420826602806,6.136327644697076e-06,3.1031949458390393,0.39945587889155565,0.2528217663583879,0.2528217663583879,radiative
368,8.067607215003238e+32,16363055291.885523,27.606337587624655,8740396.764155736,3.2364894493490016e+16,2.9984225932798964e+33,0.6360682113030742,0.6360622413834935,5.969919580727697e-06,3.1073356009131894,0.39945590628357314,0.2526016306801303,0.2526016306801303,radiative
369,8.089530060690236e+32,16386585109.112505,27.523136999648717,8731470.223143874,3.2234397221542044e+16,2.999808745269805e+33,0.6310244708392434,0.6310186629038932,5.807935350244129e-06,3.1114777732697774,0.3994559318174033,0.25238137884765555,0.25238137884765555,radiative
370,8.111452906377234e+32,16410117208.00131,27.440082582976093,8722551.706183553,3.2104299794600188e+16,3.0011839516853556e+33,0.6260167490001198,0.6260110987409118,5.6502592080984e-06,3.1156214557194835,0.39945595548711194,0.25216100694577975,0.25216100694577975,radiative
371,8.133375752064232e+32,16433651804.82943,27.3571739399214,8713641.178594192,3.1974600827376012e+16,3.0025482946122416e+33,0.6210447989982248,0.6210393022198196,5.496778405266398e-06,3.119766640736133,0.39945597728663423,0.2519405109989913,0.2519405109989913,radiative
372,8.15529859775123e+32,16457189116.43773,27.274410673304796,8704738.605962811,3.1845298940538556e+16,3.003901855503774e+33,0.6161083758406379,0.6161030284575263,5.347383111641447e-06,3.123913320453286,0.39945599720977254,0.25171988697105874,0.25171988697105874,radiative
373,8.177221443438228e+32,16480729360.230469,27.191792386476823,8695843.954144029,3.1716392760714356e+16,3.0052447151808824e+33,0.6112072363148088,0.611202034348468,5.2019663408196515e-06,3.128061486660851,0.39945601525019475,0.2514991307646512,0.2514991307646512,radiative
374,8.199144289125228e+32,16504272754.175285,27.109318683343254,8686957.18926006,3.158788092048742e+16,3.006576953832115e+33,0.6063411389745068,0.60633607855063,5.060423876828696e-06,3.132211130801674,0.39945603140143693,0.25127823822096973,0.25127823822096973,radiative
375,8.221067134812226e+32,16527819516.8032,27.026989168389935,8678078.277700726,3.1459762058399264e+16,3.0078986510136374e+33,0.6015098441258797,0.601504921471677,4.922654202746772e-06,3.1363622439681667,0.39945604565689896,0.25105720511938934,0.25105720511938934,radiative
376,8.242989980499224e+32,16551369867.208624,26.944803446707784,8669207.186123442,3.1332034818948868e+16,3.009209885649233e+33,0.5967131138136075,0.5967083252551764,4.78855843116348e-06,3.140514816898809,0.39945605800984646,0.25083602717710574,0.25083602717710574,radiative
377,8.264912826186222e+32,16574924025.04935,26.862761124017737,8660343.881453222,3.1204697852592708e+16,3.010510736030305e+33,0.5919507118071827,0.5919460537669463,4.65804023643503e-06,3.1446688399748064,0.39945606845340903,0.25061470004880343,0.25061470004880343,radiative
378,8.28683567187322e+32,16598482210.546555,26.78086180669578,8651488.330882685,3.1077749815744736e+16,3.011801279815873e+33,0.5872224035873033,0.5872178725815146,4.531005788686959e-06,3.1488243032165637,0.3994560769805781,0.25039321932631886,0.25039321932631886,radiative
379,8.308758517560218e+32,16622044644.484804,26.699105101798054,8642640.501872046,3.095118937077639e+16,3.013081594032574e+33,0.5825279563323611,0.5825235489686715,4.407363689518255e-06,3.1529811962802983,0.39945608358421014,0.25017158053832916,0.25017158053832916,radiative
380,8.330681363247217e+32,16645611548.21204,26.617490617085977,8633800.362149121,3.0825015186016616e+16,3.014351755074666e+33,0.5778671389050469,0.5778628518801375,4.28702490936391e-06,3.1571395084545433,0.3994560882570224,0.24994977915003874,0.24994977915003874,radiative
381,8.352604208934215e+32,16669183143.639593,26.536017961051417,8624967.879709322,3.0699225935751812e+16,3.015611838704024e+33,0.5732397218390681,0.5732355519363417,4.169902726471676e-06,3.1612992286567136,0.39945609099159296,0.24972781056288568,0.24972781056288568,radiative
382,8.374527054621213e+32,16692759653.24218,26.454686742941924,8616143.022815663,3.0573820300225884e+16,3.0168619200501393e+33,0.5686454773259599,0.5686414214132924,4.0559126674520444e-06,3.1654603454295813,0.39945609178036096,0.24950567011424798,0.24950567011424798,radiative
383,8.396449900308211e+32,16716341300.057903,26.373496572786006,8607325.759998763,3.0448796965640216e+16,3.018102073610123e+33,0.5640841792020151,0.5640802342295658,3.944972449360379e-06,3.1696228469378385,0.3994560906156263,0.24928335307716964,0.24928335307716964,radiative
384,8.418372745995209e+32,16739928307.688244,26.292447061418454,8598516.06005683,3.032415462415367e+16,3.019332373248705e+33,0.5595556029353114,0.5595517659333881,3.837001923270587e-06,3.173786720964579,0.3994560874895454,0.24906085466009215,0.24906085466009215,radiative
385,8.440295591682207e+32,16763520900.298073,26.211537820505765,8589713.892055677,3.0199891973882624e+16,3.020552892198231e+33,0.5550595256128449,0.5550557936898256,3.7319230193032496e-06,3.177951954907785,0.3994560823941362,0.24883817000659383,0.24883817000659383,radiative
386,8.462218437369205e+32,16787119302.615639,26.13076846257147,8580919.22532872,3.007600771890089e+16,3.0217637030586675e+33,0.5505957259277613,0.5505920962680683,3.6296596930687795e-06,3.1821185357768513,0.39945607532127164,0.24861529419514525,0.24861529419514525,radiative
387,8.484141283056203e+32,16810723739.932587,26.05013860102175,8572132.029476967,2.995250056923981e+16,3.022964877797597e+33,0.5461639841667079,0.5461604540288344,3.5301378734908814e-06,3.186286450189048,0.3994560662626832,0.24839222223887056,0.24839222223887056,radiative
388,8.506064128743203e+32,16834334438.103937,25.969647850170865,8563352.274369031,2.9829369240888188e+16,3.024156487750221e+33,0.541764082197258,0.541760648911846,3.433285411972052e-06,3.190455684365996,0.3994560552099574,0.24816894908531897,0.24816894908531897,radiative
389,8.527986974430201e+32,16857951623.548094,25.889295825266796,8554579.930141125,2.970661245579233e+16,3.0253386036193594e+33,0.5373958034554672,0.5373924644234344,3.339032032869177e-06,3.1946262241301175,0.39945604215453717,0.2479454696162466,0.2479454696162466,radiative
390,8.549909820117199e+32,16881575523.24685,25.809082142516864,8545814.967197057,2.958422894185601e+16,3.02651129547545e+33,0.5330589329335037,0.5330556856242185,3.2473092852428028e-06,3.1987980549011463,0.3994560270877185,0.2477217786474126,0.2477217786474126,radiative
391,8.571832665804197e+32,16905206364.74538,25.729006419113418,8537057.356208239,2.94622174329405e+16,3.027674632756548e+33,0.5287532571673904,0.5287500991168945,3.158050495848946e-06,3.2029711616925116,0.3994560100006525,0.24749787092837666,0.24749787092837666,radiative
392,8.593755511491195e+32,16928844376.152246,25.6490682732596,8528307.06811368,2.9340576668864544e+16,3.028828684268328e+33,0.5244785642248546,0.5244754930341313,3.0711907233400425e-06,3.2071455291078657,0.39945599088434286,0.24727374114231818,0.24727374114231818,radiative
393,8.615678357178193e+32,16952489786.139393,25.569267324195156,8519564.074119989,2.921930539540439e+16,3.0299735181840814e+33,0.5202346436932457,0.5202316570265321,2.98666671364419e-06,3.2113211413374354,0.39945596972964525,0.24704938390585357,0.24704938390585357,radiative
394,8.637601202865191e+32,16976142823.942148,25.489603192222255,8510828.345701374,2.9098402364293764e+16,3.031109202044719e+33,0.5160212866675832,0.5160183822507267,2.904416856493331e-06,3.2154979821545426,0.3994559465272671,0.24682479376887442,0.24682479376887442,radiative
395,8.65952404855219e+32,16999803719.35923,25.410075498731395,8502099.854599645,2.8977866333223856e+16,3.032235802758769e+33,0.5118382857386811,0.511835461357538,2.8243811430679307e-06,3.2196760349119535,0.3994559212677658,0.2465999652143867,0.2465999652143867,radiative
396,8.681446894239188e+32,17023472702.752731,25.330683866227456,8493378.57282421,2.8857696065843384e+16,3.0333533866023776e+33,0.5076854349813726,0.5076826884802479,2.7465011247322944e-06,3.223855282538372,0.3994558939415495,0.2463748926583703,0.2463748926583703,radiative
397,8.703369739926186e+32,17047150005.048136,25.25142791835561,8484664.472652076,2.8737890331758504e+16,3.03446201921931e+33,0.5035625299428248,0.503559859222952,2.6707198728304504e-06,3.2280357075348096,0.3994558645388751,0.24614957044963878,0.24614957044963878,radiative
398,8.725292585613184e+32,17070835857.734314,25.172307279927477,8475957.52662785,2.86184479065329e+16,3.035561765620948e+33,0.4994693676309586,0.4994667706490191,2.596981939516068e-06,3.232217291971002,0.3994558330498465,0.2459239928697159,0.2459239928697159,radiative
399,8.747215431300182e+32,17094530492.863518,25.093321576947243,8467257.707563736,2.849936757168771e+16,3.0366526901862933e+33,0.49540574650295127,0.4954032212696317,2.5252333195888444e-06,3.236400017481838,0.3994557994644165,0.24569815413272192,0.24569815413272192,radiative
400,8.76913827698718e+32,17118234143.05138,25.014470436637826,8458564.988539545,2.8380648114701584e+16,3.0377348566619645e+33,0.4913714664538291,0.4913690110324158,2.4554214133126855e-06,3.240583865263734,0.39945576377238307,0.24547204838526693,0.24547204838526693,radiative
401,8.791061122674178e+32,17141947041.476923,24.93575348746716,8449879.342902679,2.826228832901062e+16,3.0388083281621986e+33,0.487366328805165,0.4873639413101748,2.3874949901890093e-06,3.2447688160710655,0.39945572596339063,0.24524566970636075,0.24524566970636075,radiative
402,8.812983968361176e+32,17165669421.882553,24.857170359174535,8441200.744268144,2.8144287014008444e+16,3.0398731671688505e+33,0.48339013629385535,0.4833878148897017,2.3214041536613274e-06,3.2489548502125247,0.3994556860269285,0.24501901210732668,0.24501901210732668,radiative
403,8.834906814048176e+32,17189401518.57406,24.778720682796873,8432529.166518545,2.802664297504613e+16,3.040929435531394e+33,0.47944269306098847,0.47944043596068175,2.2571003067267073e-06,3.2531419475475314,0.39945564395232863,0.2447920695317305,0.2447920695317305,radiative
404,8.856829659735174e+32,17213143566.420616,24.700404090695265,8423864.583804088,2.7909355023432268e+16,3.041977194466921e+33,0.47552380464080773,0.4755216101046893,2.19453611843142e-06,3.2573300874826216,0.39945559972876743,0.2445648358553197,0.2445648358553197,radiative
405,8.878752505422172e+32,17236895800.854782,24.622220216581397,8415206.970542576,2.779242197643292e+16,3.04301650456014e+33,0.4716332779497517,0.47163114428426045,2.1336654912263296e-06,3.2615192489678093,0.3994555533452631,0.2443373048859705,0.2443373048859705,radiative
406,8.90067535110917e+32,17260658457.872498,24.544168695544123,8406556.30141941,2.767584265727163e+16,3.04404742576338e+33,0.46777092127560554,0.46776884683207637,2.0744435291621024e-06,3.2657094104930002,0.39945550479067415,0.2441094703636515,0.2441094703636515,radiative
407,8.922598196796168e+32,17284431774.033096,24.46624916407606,8397912.551387597,2.7559615895129428e+16,3.045070017396586e+33,0.46393654426670516,0.46393452744019825,2.016826506900636e-06,3.269900550084354,0.3994554540537009,0.2438813259603918,0.2438813259603918,radiative
408,8.944521042483166e+32,17308215986.45929,24.38846126010031,8389275.695667736,2.7443740525144844e+16,3.046084338147322e+33,0.4601299579212604,0.4601279971494209,1.9607718395229064e-06,3.274092645300642,0.39945540112288164,0.2436528652802635,0.2436528652802635,radiative
409,8.966443888170164e+32,17332011332.837166,24.310804622997114,8380645.709748032,2.7328215388413864e+16,3.04709044607077e+33,0.45635097457675206,0.4563490683386989,1.9062380531122549e-06,3.2782856732296612,0.39945534598659443,0.24342408185937678,0.24342408185937678,radiative
410,8.988366733857163e+32,17355818051.416218,24.23327889363075,8372022.569384284,2.7213039331989988e+16,3.0480883985897306e+33,0.45259940789940256,0.45259755471464647,1.8531847560927673e-06,3.28247961048458,0.39945528863305446,0.24319496916588285,0.24319496916588285,radiative
411,9.01028957954416e+32,17379636381.009304,24.155883714376326,8363406.250599895,2.7098211208884188e+16,3.049078252494622e+33,0.4488750728737482,0.4488732713011369,1.8015726113043522e-06,3.2866744332003153,0.39945522905031355,0.2429655205999899,0.2429655205999899,radiative
412,9.032212425231159e+32,17403466560.992676,24.078618729146708,8354796.729685866,2.6983729878064916e+16,3.0500600639434805e+33,0.44517778579228573,0.4451760344289769,1.7513633087943896e-06,3.2908701170299173,0.39945516722625907,0.24273572949399083,0.24273572949399083,radiative
413,9.054135270918157e+32,17427308831.30597,24.001483583419592,8346193.983200796,2.6869594204458136e+16,3.051033888461961e+33,0.44150736424520864,0.44150566172566935,1.7025195393082508e-06,3.2950666371409283,0.39945510314861393,0.24250558911230205,0.24250558911230205,radiative
414,9.076058116605155e+32,17451163432.452206,23.92447792426444,8337597.987970886,2.675580305894726e+16,3.0519997809433356e+33,0.43786362711021665,0.4378619721052482,1.6550049684605511e-06,3.2992639682117595,0.3994550368049346,0.24227509265151187,0.24227509265151187,radiative
415,9.097980962292153e+32,17475030605.497784,23.8476014003697,8329008.721089934,2.664235531837321e+16,3.052957795648496e+33,0.4342463945424204,0.43424478575820885,1.6087842115694208e-06,3.3034620844280886,0.39945496818260984,0.24204423324044638,0.24204423324044638,radiative
416,9.119903807979151e+32,17498910592.072495,23.77085366206996,8320426.15991934,2.6529249865534388e+16,3.0539079862059514e+33,0.4306554879643095,0.4306539241415004,1.5638228091368668e-06,3.3076609594791857,0.3994548972688611,0.24181300394023802,0.24181300394023802,radiative
417,9.14182665366615e+32,17522803634.369514,23.694234361373173,8311850.282088103,2.641648558918667e+16,3.054850405611828e+33,0.4270907300558176,0.42708920996861466,1.520087202958754e-06,3.3118605665543437,0.3994548240507404,0.24158139774441528,0.24158139774441528,radiative
418,9.163749499353149e+32,17546709975.14539,23.61774315198806,8303281.06549282,2.6304061384043444e+16,3.055785106229871e+33,0.4235519447444626,0.42355046719974976,1.4775447128480996e-06,3.3160608783392176,0.3994547485151305,0.24134940757899787,0.24134940757899787,radiative
419,9.185672345040147e+32,17570629857.720074,23.541379689351416,8294718.48829769,2.6191976150775564e+16,3.056712139791445e+33,0.4200389571955582,0.4200375210320443,1.4361635139556349e-06,3.320261867012247,0.39945467064874174,0.24111702630260867,0.24111702630260867,radiative
420,9.207595190727145e+32,17594563525.976887,23.46514363065562,8286162.528934509,2.6080228796011364e+16,3.0576315573955295e+33,0.41655159380251927,0.4165501978899046,1.3959126146729157e-06,3.3244635042409874,0.3994545904381144,0.24088424670659195,0.24088424670659195,radiative
421,9.229518036414143e+32,17618511224.36254,23.38903463487614,8277613.166102674,2.596881823233667e+16,3.058543409508726e+33,0.4130896821772229,0.4130883254153878,1.356761835102545e-06,3.32866576117855,0.3994545078696133,0.24065106151515103,0.24065106151515103,radiative
422,9.251440882101141e+32,17642473197.88713,23.313052362799166,8269070.378769182,2.5857743378294812e+16,3.059447745965251e+33,0.4096530511404799,0.4096517324586938,1.318681786080699e-06,3.332868608459985,0.3994544229294316,0.24041746338549444,0.24041746338549444,radiative
423,9.273363727788139e+32,17666449692.124138,23.23719647704922,8260534.146168628,2.574700315838657e+16,3.060344615966941e+33,0.40624153071254376,0.40624024906869505,1.2816438487387702e-06,3.3370720161986647,0.39945433560358584,0.2401834449079936,0.2401834449079936,radiative
424,9.295286573475137e+32,17690440953.210423,23.161466642116967,8252004.447803207,2.5636596503070228e+16,3.06123406808325e+33,0.4028549521037325,0.40285370648357793,1.245620154589067e-06,3.3412759539826973,0.39945424587791717,0.2399489986063559,0.2399489986063559,radiative
425,9.317209419162135e+32,17714447227.846237,23.08586252438698,8243481.263442716,2.5526522348761572e+16,3.06211615025125e+33,0.3994931477050989,0.3994919371215328,1.2105835661219988e-06,3.3454803908713346,0.39945415373809046,0.23971411693780892,0.23971411693780892,radiative
